index,episode no,name,line
1810,50,anwar,تو آپ کر لیں ان سے شادی پھر- 
1811,50,moeen,کیسے کر لیں ایک پرابلم ہے- 
1812,50,anwar,کیا- 
1813,50,moeen,وہ میرے سے خوش نہیں ہے وہ میرے سے خوش نہیں ہے- 
1814,50,anwar,چھوڑیں اس کاسل پلیز- 
1815,50,moeen,ہاں چھوڑ دیا- 
1816,50,anwar,ستارہ بچے ہیں آپ کا- 
1817,50,moeen,ہاں ستارہ- دس جو ہے وہ مینی چلاتا ہے اور چھ جو ہے وہ ٹیکسی چلاتا ہے- 
1818,50,anwar,تو یہ ہو گئے سولہ- 
1819,50,moeen,ہاں 
1820,50,anwar,ایک بچا ایک کیا کراتا ہے- 
1821,50,moeen,کیا چلاتا ہے وہ میرے کو نہیں پتا تھا- 
1822,50,anwar,ہاں- 
1823,50,moeen,وہ خاموش ہے ایک دم چپ پور اسرار ہے ہم کو نہیں پتا تھا کہ وہ کیا کرتا ہے- 
1824,50,anwar,لائسنس ہے- 
1825,50,moeen,ہاں سب کا خدا کا شکر ہے لائسنس کسی کے پاس نہیں ہے- 
1826,50,anwar,کبھی چالان ہوا تو- 
1827,50,moeen,کون کرے گا- 
1828,50,anwar,کراچی کی پولیس- 
1829,50,moeen,سوال پیدہ نہیں ہوتا، کراچی کی پولیس چالان نہیں کرے گا- 
1830,50,anwar,کیوں- 
1831,50,moeen,کراچی کی پولیس میں ایک بھی پولیس کراچی کا نہیں ہے وہ کیسے چالان کرے گا، تیرے کو چپ کرا دیا نا میں نے- 
1832,50,anwar,جوانی میں پتا نہیں آپ کس قسم فلموں ملموں جانے کا شوق تھا- 
1833,50,moeen,تیرا زبان لڑکڑا گیا ہے پہلا دفعہ میں نے دیکھا تیرا سارا پروگرام دیکھتے ہیں، میں نے پہلے اپنا ٹول سارا دوستوں کو بولا تھا کہ مقصودی کو آج چپ کرائے گا میں، کرادی اللہ کا شکر ہے آج کیا بولتے ہیں تم- 
1834,50,anwar,فلموں وغیرہ میں جانے کا شوق- 
1835,186,anwar,السلام علیکم. لوس ٹاک کے ساتھ انور مقصود آپ کی خدمت میں آج اے آر وائی کی سالگرہ ہے۔ ظاہر ہے لوس ٹاک کے مہمان بھی کوئی ایسے صاحب ہوں گے جن کا تعلق اے آر وائی سے ہے۔ آئیے ملاقات کرتے ہیں سیٹھ صاحب سے۔ السلام علیکم۔ السلام علیکم۔ 
1836,186,moeen,حق میں سلام! 
1837,186,anwar,سر ریکارڈنگ شروع ہو چکی ہے آپ کیسے بیٹھے؟ آپ کس طرح بیٹھے ہیں؟ 
1838,186,moeen,کون؟ 
1839,186,anwar,آپ۔ 
1840,186,moeen,تیروں کو کیا تکلیف ہے؟ کوی تکلیف ہے۔ 
1841,186,anwar,نہیں سر ریکارڈنگ ہو رہی ہے۔ 
1842,186,moeen,بالنہ دے مالک میں ہوں کہ تو۔ 
1843,186,anwar,نہیں آپ ہیں۔ 
1844,186,moeen,میں پیر نیچے نہیں کر سکتا۔ 
1845,186,anwar,کیوں? 
1846,186,moeen,نیچے کیو ٹی وی ہے؟ 
1847,186,anwar,آج سولہ ستمبر ہے۔ 
1848,186,moeen,اے؟ 
1849,186,anwar,آج سولہ ستمبر ہے۔ 
1850,186,moeen,بالنہ دے، میں کیا کروں؟ 
1851,186,anwar,آج اے آر وائی کی چھٹی سالگرہ ہے۔ 
1852,186,moeen,اچھا۔ 
1853,186,anwar,چھ سال کا ہو گیا۔ 
1854,186,moeen,ہو گیا؟ 
1855,186,anwar,مبارک ہو آپ کو بھی۔ 
1856,186,moeen,سالگرہ ہے۔ 
1857,186,anwar,جی۔ 
1858,186,moeen,اے آر وائی کی چھٹی سالگرہ ہے۔ ایک کام کر، ایک منگوا موم بتی اور لگا دی میرے ماتے پہ۔ اور کیک سمجھ کے میری گردن کاٹ ڈال۔ آئی بات سمجھ میں؟ توبہ توبہ۔ میری فیملی میں اتنے بچے نہیں پیدا ہو رہے جتنا میری فیملی والے چینل کھول رہے ہیں۔ 
1859,186,anwar,سیٹ صاحب آپ کے سارے چینل چل رہے ہیں۔ اے آر وائی ڈیجیٹل، اے آر وائی ون ورلڈ باخبر، اے آر وائی فیشن- 
1860,186,moeen,بے خبر۔ 
1861,186,anwar,کيا مطلب اے آر وائی فیشن بے خبر؟ 
1862,186,moeen,ہاں۔ فیشن ٹی وی جو ہے نہیں، فیشن ٹی وی کے اوپر خبریں نہیں آتیں۔ 
1863,186,anwar,جی۔ 
1864,186,moeen,لیکن پھر بھی سب کچھ نظر آ رہا ہے۔ ٹھیک ہے۔ فیشن ٹی وی کے اوپر کسی بات کو چھپانا گناہ ہے۔ 
1865,186,anwar,اے آر وائی کیو ٹی وی- 
1866,186,moeen,بس یہی خرابی ہے نا تم لوگوں میں۔ فیشن ٹی وی کے بعد ڈائریکٹ کیو ٹی وی، یہ تجنبیہ بازی ہے نا نہ کیا کرو میرے ساتھ میں۔ آپ دو چار اور چینل کے نام لیں اس کے بعد میں کہیں کیو ٹی وی۔ 
1867,186,anwar,اے آر وائی میوزک، اے آر وائی سٹی۔ 
1868,186,moeen,ثانک یو۔ 
1869,186,anwar,اے آر وائی کیو ٹی وی۔ 
1870,186,moeen,ثانک یو۔ 
1871,186,anwar,اے آر وائی نے اور آپ لوگوں نے اصلا دھوم مچادی ۔ 
1872,186,moeen,میں نے دھوم مچادی ہے؟ کدھر دھوم مچائی مینے؟ کدھر مچائی میں نے دھوم، میں دھوم مچاتا ہوں۔ میں دھوم مچاتا ہوں میں۔ پانچ وقت کی نماز پڑھتا ہوں سمجھے، ڈیلی کسی نہ کسی درگاہ شریف پر جا کے فاتیح پڑھتا ہوں میں واپس آتا ہوں بائیوی کے ساتھ بیٹھ کے کیو ٹی وی دیکھتا ہوں کیو ٹی وی جو ہے نہ تہذیب اور احترام سے بیٹھ کے دیکھنی کی چیز ہے تو تو میرے کو بتا میں دھوم کون سے ٹائم پہ مچاتا ہوں۔ 
1873,186,anwar,میرا مطلب ہے- 
1874,186,moeen,نہیں، ایسے یہ چینل میرا ہے جو میں چاہوں گا وہ بات ہوگی۔ 
1875,186,anwar,آپ نے میرا مطلب غلط نکلایا سیٹھ صاحب، میرا مطلب تھا کہ اے آر وائی کے جتنے چینلز ہیں انہوں نے دھوم مچائی ہوئی ہے۔ 
1876,186,moeen,ایسا؟ 
1877,186,anwar,جی۔ 
1878,186,moeen,تیرا یہ مطلب تھا۔ 
1879,186,anwar,جی۔ 
1880,186,moeen,وہ نہیں تھا جو میں سوچ رہا ہوں۔ 
1881,186,anwar,نہیں۔ 
1882,186,moeen,اچھا دھوم مچائی ہوئی ہے- 
1883,186,anwar,جی۔ 
1884,186,moeen,ہمارے چینلوں نے کہ میں تیرے کو ایک انفارمیشن دیتا ہوں۔ چوہدری سجاد اور مساعید حسین انہوں نے الیکشن جیت کے دھوم مچائی ہوئی ہے۔ یہ خبر ہے- 
1885,186,anwar,ان کی پارٹی الیکشن جیت گئی- 
1886,186,moeen,اتنی مشکل پارٹی کے الیکشن اتنی آسانی سے جیت گئے اس کو کہتے ہیں دھوم مچانا۔ میں کب دھوم مچاتا ہوں- 
1887,186,anwar,اے آر وائی کی سالگرہ میں چوہدری سجاد اور مشہد حسین کہاں سے آگئے ہیں؟ 
1888,186,moeen,میرے کو بولنے دیں۔ بالکل بولنے دیں۔ یہ نوازشریف اور سیبا شریف دیکھا نہیں کیسے اچھے لگ رہے ہیں یہ اپنے جو مشرف صاب صدرصاب ہیں یہ اور اپنے جو شوکت بھائی ہیں شوکت عاجز صاب کتنے اچھے اچھے کام کر رہے ہیں- 
1889,186,anwar,سر مگر آپ سمجھ نہیں رہے ہیں اے آر وائی کی سالگرہ میں- یہ لوگ کہاں سے آگئے ہیں- 
1890,186,moeen,آپ بھی نہیں انکو ڈالنا ضروری ہے یہ حملوں کر رہے ہیں ہم کو ڈالنا ضروری ہے آپ رہنے دیں میں تو یہاں تک چلا جاؤں گا سچائی میں میں یہاں تک چلا جاؤں گا کہ امریکہ جو ہے نہ امریکار کا لبنان کے جو فڈے ہوئے نہ اس فڈوں میں امریکہ کا کوئی دور دور کا واستہ نہیں ہے بلکہ اونیسلی اسپیکنگ کے امریکہ تو اسرائیل کو جانتا بھی نہیں ہے پہچانتا بھی نہیں ہے کہ اسرائیل ہے کون؟ 
1891,186,anwar,اے آر وائی کیو ٹی وی تو بھارت میں بھی بہت دیکھا جاتا ہے۔ 
1892,186,moeen,جب میں نے کیو ٹی وی کھولا تھا نا اس سے پہلے یہاں پر ٹی ٹوٹل دس قوال آٹھ نعت پڑھنے والے ٹھیک ہے۔ کیو ٹی وی کھولنے کے بعد میں ایک کروڑ قوال پیدا ہوئے ہیں۔ پچاس لاکھ جو ہے نعت پڑھنے والے پیدا ہوئے ہیں اور کوئی آٹھ لاکھ کے قریب اسلام کی میزبانی کرنے والے پیدا ہوئے ہیں۔ 
1893,186,anwar,یک طرح سے سیکورٹی خدمت کر رہا ہے۔ ہم مسلمان ہیں- 
1894,186,moeen,ہیں؟ 
1895,186,anwar,ہم لوگ مسلمان ہیں اور ہم لوگ خدمت کر رہے ہیں۔ 
1896,186,moeen,ہم مسلمان ہیں اور ہم لوگ خدمت کر رہے ہیں۔ ایک بات بتا ہم لوگوں نے کیا خدمت کا کوی ٹینڈر کھولا ہے کیا? بول نہ چپ کیوں لگ گئی ہے؟ 
1897,186,anwar,نہیں سر، دیکھیے کیو ٹی وی پہ اشتہار بھی- 
1898,186,moeen,ہم لوگوں نے کوئی ٹینڈر کھولا ہوا ہے کیا؟ کیو ٹی وی کیو ٹی وی کی جو آپ بات کر رہے ہو۔ کیو ٹی وی کے اوپر کوئی ایڈورٹیزمنٹ آتی ہے؟ 
1899,186,anwar,نہیں، وہی میں آپ سے کہہ رہا ہوں- 
1900,186,moeen,نہیں آتی نا ہے تو ہم لوگ اپنے گھر پہ سے چلا رہے ہیں اس کو اقبال بھائی نے راہیں پڑھی ہوئی ہیں۔ کیلکولیشن کر کر کے وہ جو کچھ ادھر ادھر سے آ رہا ہے وہ سب اس پہ جا رہا ہے تو ہم نے کچھ ٹینڈر نہیں کھولا ہے بھائی خدمات کا ہے- 
1901,186,anwar,مرے قوال آپ کو تنگ کرتے ہیں- 
1902,186,moeen,"کیا بتاؤں انور بھائی آپ کو۔ ایک بات آج میری گیرا میں باندھ لینا کہ گاتے ہوئے قوال کو خاموش کرانا ایسے جیسے جاگے جنگل میں کسی شیر کے ساتھ آپ کوئی مستی کریں-یہ گاتے ہیں اور اتنی جورجور سے گاتے ہیں۔ ان کا گلا جب تک بیٹھ کے لیٹ نہیں جاتا، اس ٹائم تک گاتے رہتے ہیں ہےم اور بیٹھی ہوئی آواز کے ساتھ یہ جب میرے سے چیک مانگتے ہیں نہ تو دنیا کا کوئی ڈاکٹر اس تکلیف کا اندازہ نہیں کر سکتا ہے جس سے میں گوجرتا ہوں۔سیٹ صاحب سے گفتگو جاری ہے. آپ اشٹہار دیکھیں. جی سیٹ صاحب. وقفہ ختم ہو گیا. وقفے سے پہلے قوالی پر بات کر رہے تھے. ابھی میں ترکو بتاتا ہوں. دو چار قوال ہونگے جو ڈیمانڈ میں ہے اور اوریجنل ہے, باقی جو ہے نہیں سیفاریشی ہے. تو آپ سفارش مت سنےمیں نہیں سنتا جہاں میں بیٹھا ہوں نا تو تم بھی آکے بیٹھ جاؤ. بری باتیں سننے س�ے بہتر ہے کہ آدمی سفارش سنی۔ کہ دو چار کوال آجائیں گے نا اُس میں ایک ادھولکی والا ہوگا, دوسرا ہارمونیم بجھائے گا نا, دو چارگانے والے ہوں گے. نہیں. جب ہی ہم لوگ کلائسیکل میوزک کا جو یہاں سے پروگرام ہوتے ہیں نہ وہ اس میں خالی ایک آدمی ہوتا ہے. معنا ایک گانے والا ہارمونیم والا، طبعہ 3,4 لوگ. بس بس بس. اللہ تمہاری عمر درج کرے. پوپ سنگینگ. 4-5. ہوتی ہے چار پوپ سنگینگ میں بھی یہ ہی ہوتے ہیں. تین ہوتے ہیں، چار ہوتے ہیں. کم بھی ہوتے ہیں. جیسے یہ نہیں ہے آجکل جو بہت ہٹ ہیں. دو چوکھرے جو جنہوں نے سپائیڈر مین کے اوپر جو- جی جی جی. اچھا غزل میں ایک ہی ہوتا ہے.غزل میں ایک ہوتا ہے. لیکن ہم لوگوں کو یہ اندازہ نہیں تھا انور بھائی کہ قوال میں بیس بیس پچیس پچیس آدمی بھی ہوئے. اب ٹینشن کیا ہے?جی.ٹینشن یہ ہے کہ یہ جو بیس بیس آدمی ہوتی ہیں. پہلے تو ان لوگوں کے میک اپ کرو. ٹھیک ہے. میک اپ میں کیا ہوتا ہے؟ پاور پاور لگتا ہے نہ فیس کے اوپر.پفنگ ہوتی ہے.ہاں وہی ہوگیا. پاور لگتا ہے. اب دیکھو مہنگی کیدر جا رہی ہے. ایک پاور کی جو ڈبی آتی ہے نا وہ چار سو روپے کی ہے. جی. آٹھ پاور کی ڈبی وہ بیاس آدمی کے اوپر فیس پہ لگانے میں لگتی ہے. تو کتنے ہو گئے?تیس ہزار دو سو.تیس ہزار دو سو ہو گئے. پھر اس کے بعد ان کو جو ہے چیک بھی دو. چار چار سو روپے کی ایک ایک ڈبی بھی خرچہ کرو اور اونکو پھر چیک بھی دو اور پھر بھی آئینگے میرے آفس میں آکر شکایت کریں گے کہ سیٹ صاحب میری گردن کالی رہ گی ہے. ادر پاؤڈر نہیں لگایا. تو میں نے تو ایک سے غصے میں کہہ دیا میں نے کہا آپ اپنی گردن ادر لائیں میں آپ کی گردن منڑودیتا ہوں نہ رہے گی گردن نہ ضرورت پڑے گی میک اپ کی.قوالی تو تقریبا ختم ہو گئی تھی. یہ تو آپ لوگوں نے اس کو دوبارہ ریفائیو کیا ہے.ہاں میں بول رہا ہوں نا تم کو یہ کام کیا میں نے تو اس کو میں نے آپ کو پہلے جیسے بتایا نا کہ ہم نے تو اس کو نیک کام سمجھ کے شروع کیا تھا. اب بیس بیس آدمیوں کے کپڑوں کے اوپر استری کرنا, ان کے اعجاربل ڈھونڈنا, ان کو میک اپ کرنا, یہ سب بہت کتنا ٹینشن کی بات ہے.اور کسی قوال سے-ابھی-آپ کا جھگڑا بھی ہو گیا تھا.ہیں!کسی سے جھگڑا ہوا تھا, کسی قوال-ہاں ہوا نا مینا جھگڑا, اب پوچھو کیوں ہوا میرے کو جھگڑا.کیوں ہوا؟میں دیتا ہوں نا آپ کو سوال. آپ پوچھو سیٹھ صاحب جھگڑا کیوں ہوا؟سیٹ صاحب جھگڑا کیوں ہوا تھا؟ابی آپ بھی ایک پڑھے لکھے آدمی ہو. قوالی کے اندر کتنے لوگ ہوتے ہیں؟جتنے بھی ہوتے ہیں.ساج کون کون سے ہوتے ہیں اس میں؟ڈھولک, ہارمونیم, طبعہ.طبعہ یہ ہے نا.جی.اللہ آپ کی عمر درج کرے. ایک پارٹی ایسی آئی قوال کی, کہتی ہے کہ ڈھولک, طبعلہ اور ہارمونیم کے ساتھ میں بین بھی چاہیے.بین?تیرا میرا مذاق ہے.نہیں.تو میں مزاق کر رہا ہوں. بین, وہاں نہیں بچی جو نہیں سج سے بچی ہے.جی جی.سپیر جو بجاتا ہے. وہ میرے کو بول رہا ہے کہ سیٹھ صاحب قوالی میں بین. میں نے بولا بین کی کیا ضرورت ہے. کہنے لگا بولوں کی ڈیمانڈ ہے. جب مولا میں نے تو راہ پڑھ لی. میں نے اس کو بولا بھائی کون سے ایسے بول ہیں جس کی ڈیمانڈ ہے کہ اس میں قوالی میں بین بجے. تو اس نے میرے کو بول گا کے سناۓے. پیر جی میرا تن ڈولے میرا من ڈولے پیر جی. میرے دل کا گیا قرار رے پیر جی. کون بجائے بانسریاں پینہو ہوی ہوئی ہوئی ہوئی ہوئی ہوئی.پھر آپ نے کیا کہا؟میں نے کہا جو میں نے کہا نہیں. اپنا چینل ہونے کے باوجود میں وہ آن ایئر نہیں کہہ سکتا, جو میں نے کہا ہے. سالے کی بین جو ہے نا میری آفس میں پڑی ہوئی ہے, ڈیکوریشن کے طور پہ. ففٹین ہنڈرڈ روپے دیے میں نے, کتنی؟پندرہ سو.پندرہ سو روپے.بین چھوڑ کے بھاگ گیا.بین چھوڑ کے بھاگا, لیکن بعد میں میرے کو انفارمیشن ملی کہ پندرہ سو میں نے پیمنٹ کی- بین کی. ہاں. اس میں پچاس روپے دیے ان لوگوں نے قوالوں نے بین والے کو اور چودہ سو پچاس روپے کھا گئے.بین والا کون تھا؟ارے بین والا سپیرا- سپیرا جو نہیں بجاتے اس کو لے کے آیا-سانپ کھڑنے والا.سانپ پکڑنے, میں نے بولا قوالی میں کیا سانپ پکڑو گے, نہیں مانی.چھ سال کا عرصہ کیسا گزرا سر. چھ سال کا عرصہ کیسا گزرا آپکا, بتائیں گے یا نہیں بتائیں گے.بتاتا ہوں, جلدی ہے تیرے کو.نہیں.کس کا ہے یہ ٹی وی?جی آپکا, سب کچھ آپکا ہے سر.ٹائم کس کے پاس ہے, میری مرضی.جی جی, بالکل.بتاؤں, بتاؤں, نہیں بتاؤں, میں ایسے آدھا گھنٹا بیٹھا رہوں گا. آپ کو چیک دیتا ہے نا میں. ہاں, آپ بیٹھوں بس. ٹھیک ہے, سر. مجھے میں اگلا گواہی دے رہا ہوں. مگر اب میں نہیں دے رہا. ابھی سیٹ کا موڈ نہیں ہے. ابھی یہ ڈراموں والوں کی بدعماسی دیکھو. میں بتا رہا ہوں اپ کو. میں نے ان لوگوں کو سمجھایا کہ دیکھو بٹا ڈرامے میں جو ہے نا, ایک چوکری سے کام چلاؤ, نہیں, دس دس چوکریاں ڈالیں گے.ہاں، ٹھیک ہے. چار چوکریاں لے جاتی ہیں. دوبی میں کشتی پہ لٹانے کے لیے. مینے بولا بھائی انکو کشتی پہ لٹانا ہے تو ادھر کراچی میں کماری ہے وہاں پہ کشتی میں لٹاؤ. بولے نہیں سر, دوبی میں کشتی کا مزہ ہی اور ہے. ہم لوگ دوبی سے کراچی آ گئے. اور یہ چوکریوں کو کشتی پہ لٹانے کے لیے دوبی لے کے جا رہے ہیں. ہم لوگ کے پاس کیا حرام کا پیسہ ہے. بول رہے ہیں, حرام کا پیسہ ہے ہم لوگوں کے پاس. "
1903,186,anwar,"سیٹھ صاحب سے گفتگو جاری ہے. ملتے ہیں وقفے کے بعد. جی سر, وقفہ ختم ہو چکا ہے. "
1904,186,moeen,ہم بول. 
1905,186,anwar,وقفہ ختم ہو چکا ہے سر. 
1906,186,moeen,وقفہ ختم ہو گیا ہے. تو? 
1907,186,anwar,اب ہم بات چیت شروع کر سکتے ہیں. 
1908,186,moeen,ہاں، کرو. 
1909,186,anwar,آپ کے پروگراموں کو اشتراک تو بہت مل رہے ہیں سر. 
1910,186,moeen,کیا کہہ رہا ہے؟ 
1911,186,anwar,آپ کے پروگراموں کو اشتراک تو بہت مل رہے ہیں. 
1912,186,moeen,"زیادہ ہے نا, عبداللہ کادوانی بننے کی ضرورت نہیں ہے. جو آپ ہیں وہ رہیں. "
1913,186,anwar,فیشن ٹی وی کے بارے میں آپ کیا کہیں گے؟ 
1914,186,moeen,میں نہیں دیکھتا. 
1915,186,anwar,سر فیشن ٹی وی بھی آپ کے انڈر ہے. 
1916,186,moeen,میرے انڈر کنٹرول جو ہے وہ تو بیچارہ فیشن بھی نہیں کرتی ہے. 
1917,186,anwar,فیشن ٹی وی سر بہت لوگ دیکھتے ہیں. فیشن ٹی وی بہت زیادہ لوگ دیکھ رہے ہیں. 
1918,186,moeen,اسی وجہ سے کیو ٹی وی کے جتنے لوگ ہیں نہ وہ سارے ناراض ہو گئے ہیں. 
1919,186,anwar,فیشن ٹی وی کی وجہ سے? 
1920,186,moeen,ہاں. 
1921,186,anwar,کیوں؟ 
1922,186,moeen,"وہ کہتے ہیں, کیو ٹی وی پہ ہمارے تو فیس کا میک اپ نہیں ہوتا اور فیشن ٹی وی پہ لوگوں کی ناف پہ پفنگ ہو رہی ہے. "
1923,186,anwar,چھ سال میں سر آپ لوگ کہاں سے کہاں پہنچ گئے ہیں. 
1924,186,moeen,ہے نہ؟ 
1925,186,anwar,چھ سال میں آپ لوگ کہاں سے کہاں پہنچ گئے ہیں. 
1926,186,moeen,"ہے نہ؟ اگر ایسے ہی پہنچتے رہے تو اگلے سال لگتا ہے میرے کو کہ میں آپ کے پاس آؤں گا, کہ انور بھائی میرے کو ڈرامے میں کوئی چانس دلادیں. "
1927,186,anwar,"سیٹھ صاحب آپ کیسی بات کر رہے ہیں. ساری دنیا سے فون آرہے ہیں کہ آر وائے میوزک, آر وائے ون ورلڈ, آر وائے ڈیجیٹل, آر وائے کیو ٹی وی, آر وائے سٹی, ایچ بی او, پتا نہیں کیا کیا چینلس ہیں آپ لوگوں کا. ماشاءاللہ سب چل رہا ہے. کیسے پروگرام آرہے ہیں, کیسے ڈرامے آرہے ہیں. "
1928,186,moeen,"اور بول, اور بول. "
1929,186,anwar,کسی قبالیاں آ رہی ہیں. 
1930,186,moeen,اور بول. 
1931,186,anwar,اور ہندوستان میں بھی صرف کیو ٹی وی دیکھا جا رہا ہے. 
1932,186,moeen,"بس بس, مزا آگیا. تیسرے, تیری یہی بات میرے کو پسند ہے کہ تو ہمارے چینل پہ بیٹھ کے ہمارے منہ پہ جو تعریفے کرتا ہے نا تو. مینی اسی وجہ سے تیرا چیک سائن کردیا ہے. کسی کو بتانا نہیں ہو. میں نے کسی کا چیک نہیں دیا ہے, خالی تیرا چیک میں نے بنا دیا ہے. سمجھے؟ "
1933,186,anwar,فنکار کیسے لگتے ہیں آپ کو؟ 
1934,186,moeen,داقو. 
1935,186,anwar,ہمم؟ 
1936,186,moeen,"داقو, داقو, داقو, داقو, ایسے اتنے پیسے تم لوگ مانگتے ہو, مینجا مولا, داقو میں اور تم لوگوں میں کوئی فرق نہیں ہے. "
1937,186,anwar,"چلیں, آخر میں, آ, ایک مرتبہ پھر, چھ سال کے موبارک. "
1938,186,moeen,کتنی سال کے مبراک? 
1939,186,anwar,چھ سال کے مبراک. 
1940,186,moeen,"تو میرے کو چودہ سال کے کرادے, تاکہ یہ سفارشی آرٹسٹوں سے اور قوالوں سے میری جان چھٹے. "
1941,186,anwar,"شکریہ سر, آپ سے مل کر بہت خوشی ہوئی. "
1942,186,moeen,"ہاں بس ٹھیک ہے, میں بھی جیوں. "
1943,186,anwar,"آج ہر وائس کا چھٹی سالگرہ ہے. آپ نے سیٹھ صاحب کی باتیں سنی, اچھے آدمی ہیں, اور بہت اچھی طرح اپنا چینل چلارہے ہیں. انشاءاللہ ان سے اگلے سال ساتویں سالگرہ پر ملاقات کریں گے. اجازت دیجیے اللہ حافظ. "
1944,186,moeen,"ایک منٹ, ایک منٹ. میں سے پوچھ کے بولو, کہ ساتویں سالگرہ پہ ملاقات ہو گی. کیا پتا مجھے آپ کی ضرورت نہ ہو, اگلے سال. آپ پوچھو میرے سے کہ سیٹھ صاحب, کیا میں اگلے سال- "
1945,186,anwar,"سیٹھ صاحب, کیا میں اگلے سال اسی پروگرام میں میزبان کی حیثیت سے آپ کے سامنے آ سکتا ہوں؟ "
1946,186,moeen,"ضرور, ضرور, اب میں اجازت دے رہا ہوں, اب بولو. "
1947,47,anwar,السلام علیکم! ڈوس چوک کے ساتھ انور مقصود آپ کی خدمت میں۔ جب لوگ ٹیلی ویژن پر آتے ہیں اور وہ بات کرتے ہیں، ٹیلی ویژن دیکھنے والوں سے، تو کہتے ہیں ناظرین۔ جب لوگ شہر میں گزرتے ہیں تو کہتے ہیں نازمین۔ ناظم آجکل ہر شہر میں۔ ناظم بہت پاورفل ہے۔ ایک تو سٹی ناظم ہوتا ہے اور پھر ہر علاقے کا اپنا ایک الگ ناظم ہوتا ہے۔ تو آج ہماری خوش نصیبی کہ کراچی بہت بڑا شہر ہے۔ ایک سو چالیس لاکھ آدمی رہتے ہیں۔ ایک سو چالیس لاکھ۔ مگر مجبوری ہے کہ یہ گننے میں مشکل ہوتی ہے حکومت کو کہ کراچی میں کتنے آدمی رہتے ہیں۔ مگر جب سے ناظم آئے ہیں کراچی میں تو لوگ کہہ رہے ہیں کہ واقعی یہ ایک بڑا شہر ہے۔ ہر علاقے کا اپنا ناظم ہے۔ تو آج ہمارے مہمان بھی کراچی کے ایک علاقے کے ناظم ہیں۔ تو آئیے ملاقات کرتے ہیں اور ان سے بات کرتے ہیں کہ ناظم ہے کیا؟ سلام علیکم. 
1948,47,moeen,وعلیکم السلام. 
1949,47,anwar,کیسے ہیں آپ؟ 
1950,47,moeen,الہمدلیلہ، اللہ کا بہت شکر ہے۔ کرم ہے۔ آپ سنائیئے آپ کے مزاج بخیر ہیں؟ 
1951,47,anwar,جی نوازش۔ 
1952,47,moeen,بہت شکریہ۔ بہت عزت و ضائع ہے کہ آپ نے اس پروگرام میں دعوت دی۔ کافی دنوں سے احوال اہل و عیال کہہ رہے تھے کہ آپ کو اس پروگرام میں جانا چاہیے۔ بہت شکریہ۔ 
1953,47,anwar,مجھے بھی بہت خوشی ہے آج۔ 
1954,47,moeen,جی۔ 
1955,47,anwar,کہ ایک ناظم جس کے پاس بہت پاور ہے۔ 
1956,47,moeen,جی۔ 
1957,47,anwar,اور جس کو سرکار نے ایک مضبوط انسان بنا دیا ہے۔ 
1958,47,moeen,جی ہاں، جی ہاں، یہ تو آپ نے بالکل درست- 
1959,47,anwar,ڈپٹی کمشنرز وغیرہ جو سول سرنٹس ہوتے تھے- 
1960,47,moeen,جی ہاں۔ 
1961,47,anwar,وہ سب ختم ہو گئے ہیں۔ 
1962,47,moeen,جی ہاں۔ 
1963,47,anwar,اور ان کی جو پاور تھی وہ ٹرانسفر ہو گئی ہے۔ 
1964,47,moeen,ساہب انہوں نے بہت لوٹ مچا رکھی تھی۔ 
1965,47,anwar,ایسی بات مت کریں۔ 
1966,47,moeen,جی ہاں۔ 
1967,47,anwar,یہ ایک سسٹم ہوتا ہے۔ 
1968,47,moeen,جی۔ 
1969,47,anwar,اور ایک ڈی سی کی جو اہمیت تھی۔ 
1970,47,moeen,تھی، رہی ہوگی۔ اب دیکھیے، میں عرض کروں آپ سے سسٹم تبدیل ہو گیا۔ ماضی کو بھولیے اور نئے سسٹم پر بات کیجئے۔ ناظ، ناظمین کے سسٹم پر بات کیجئے۔ موجودہ سسٹم پر بات کیجئے۔ کون کیا تھا؟ کس طرح سے اس نے زندگی گزاری؟ کیسا منجمنٹ کیا؟ یہ سب بہت پرانی باتیں ہو گئی ہیں۔ بات نکلے گی تو پھر بلا وجہ بہت سارے... تو آپ ناظم پر رہیے۔ ناظم کی بات کیجئے۔ 
1971,47,anwar,جی میں نے تو بلایا ہی ہے آپ کو آج مہمانہ۔ 
1972,47,moeen,بہت شکریہ۔ میں نے شکریہ ادا کر دیا ہے نا آپ کا۔ 
1973,47,anwar,سر، چلیں ایک بہت چھوٹا سوال کرتا ہوں آپ سے میں۔ 
1974,47,moeen,جی۔ 
1975,47,anwar,ناظم کا مطلب کیا ہے؟ 
1976,47,moeen,دیکھیۓ بہت عمدہ سوال آپ نے کیا ہے؟ یعنی واہ خدا! آپ سے عرض کروں کہ خیال ہی نہیں ہے کہ کبھی ذہن اس طرف گیا ہی نہیں۔ آپ نے بہت عجیب اور ماشاءاللہ بہت اچھا سوال کیا ہے کہ ناظم کا مطلب کیا ہے؟ ناظم کا مطلب کیا ہے؟ ہاں۔ 
1977,47,anwar,سر میرا پروگرام- 
1978,47,moeen,میں، میں عرض کر رہا ہوں، میں عرض کر رہا ہوں۔ دیکھیئے جب ٹیلی ویژن کے اوپر ناظمین آتے ہیں یا سیاستدان آتے ہیں، بہت سنبھال کے بولنا پڑتا ہے۔ یہ سمجھ لیجیے- 
1979,47,anwar,آپ- 
